mean_accelerometer_x-axis (g),var_accelerometer_x-axis (g),median_accelerometer_x-axis (g),std_accelerometer_x-axis (g),min_accelerometer_x-axis (g),max_accelerometer_x-axis (g),range_accelerometer_x-axis (g),accelerometer_sum_xyz,accelerometer_abssum,mean_accelerometer_y-axis (g),var_accelerometer_y-axis (g),median_accelerometer_y-axis (g),std_accelerometer_y-axis (g),min_accelerometer_y-axis (g),max_accelerometer_y-axis (g),range_accelerometer_y-axis (g),mean_accelerometer_z-axis (g),var_accelerometer_z-axis (g),median_accelerometer_z-axis (g),std_accelerometer_z-axis (g),min_accelerometer_z-axis (g),max_accelerometer_z-axis (g),range_accelerometer_z-axis (g),Activity Type,mean_gyroscope_x-axis (deg/s),var_gyroscope_x-axis (deg/s),median_gyroscope_x-axis (deg/s),std_gyroscope_x-axis (deg/s),min_gyroscope_x-axis (deg/s),max_gyroscope_x-axis (deg/s),range_gyroscope_x-axis (deg/s),gyroscope_sum_xyz,gyroscope_abssum,mean_gyroscope_y-axis (deg/s),var_gyroscope_y-axis (deg/s),median_gyroscope_y-axis (deg/s),std_gyroscope_y-axis (deg/s),min_gyroscope_y-axis (deg/s),max_gyroscope_y-axis (deg/s),range_gyroscope_y-axis (deg/s),mean_gyroscope_z-axis (deg/s),var_gyroscope_z-axis (deg/s),median_gyroscope_z-axis (deg/s),std_gyroscope_z-axis (deg/s),min_gyroscope_z-axis (deg/s),max_gyroscope_z-axis (deg/s),range_gyroscope_z-axis (deg/s),Activity Type
0.5873,0.0007663566666666667,0.5805,0.027683147701565058,0.53,0.673,0.14300000000000002,-40.20099999999999,63.434999999999995,0.7606066666666668,0.0003505986222222228,0.76,0.0187242789506625,0.732,0.814,0.08199999999999996,-0.1340033333333333,0.03729583665555555,-0.234,0.1931213003672965,-0.343,0.193,0.536,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6179466666666668,0.0005286904888888897,0.616,0.022993270513106432,0.578,0.672,0.09400000000000008,7.6960000000000015,39.282000000000004,0.7701666666666667,0.00014600555555555582,0.769,0.012083275861932303,0.737,0.806,0.06900000000000006,0.025653333333333337,0.019310239822222224,0.104,0.13896128893408488,-0.207,0.213,0.42,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5988333333333332,0.0002208322222222223,0.604,0.014860424698581879,0.53,0.621,0.09099999999999997,24.057000000000002,47.855000000000004,0.7842033333333334,5.0775322222222314e-05,0.785,0.007125680474328211,0.758,0.802,0.04400000000000004,0.08019000000000001,0.021172067233333335,0.167,0.1455062446540812,-0.256,0.184,0.44,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.61019,0.0007377805666666681,0.6094999999999999,0.027162116387841873,0.568,0.671,0.10300000000000009,-21.581,40.653,0.7678633333333332,9.409798888888903e-05,0.766,0.009700411789655583,0.748,0.801,0.05300000000000005,-0.07193666666666666,0.01938063932222222,-0.037500000000000006,0.13921436464037115,-0.242,0.088,0.32999999999999996,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6055133333333333,0.00019855648888888924,0.609,0.014091007376653,0.563,0.628,0.06500000000000006,36.95099999999999,36.95099999999999,0.7875500000000002,6.636750000000011e-05,0.787,0.008146625068088019,0.767,0.81,0.04300000000000004,0.12316999999999997,0.0014913810999999998,0.109,0.03861840364385871,0.086,0.262,0.17600000000000002,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.63352,0.0011871962666666668,0.625,0.034455714571993236,0.56,0.747,0.18699999999999994,98.62499999999999,98.62499999999999,0.7198433333333333,0.0006180721222222221,0.721,0.02486105633761812,0.634,0.783,0.14900000000000002,0.32874999999999993,0.0010785008333333327,0.348,0.032840536434920374,0.258,0.363,0.10499999999999998,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6508333333333334,0.013904472222222223,0.692,0.11791722614708261,0.474,0.803,0.32900000000000007,-19.090999999999994,94.691,0.6641766666666667,0.0033097654555555565,0.6705000000000001,0.05753056105719426,0.585,0.782,0.19700000000000006,-0.06363666666666665,0.11097681798888888,-0.009,0.3331318327462701,-0.479,0.293,0.772,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6104566666666665,0.00848994145555555,0.5635,0.0921408783090087,0.509,0.744,0.235,-110.581,110.581,0.65802,0.0007015796000000008,0.673,0.026487347923112286,0.61,0.708,0.09799999999999998,-0.36860333333333334,0.009756012655555556,-0.4145,0.09877252986309279,-0.478,-0.237,0.241,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6151433333333333,0.005883209455555553,0.594,0.07670208247209168,0.501,0.736,0.235,1.6810000000000045,55.001,0.7514166666666667,0.005714869722222221,0.7825,0.07559675735256256,0.623,0.848,0.22499999999999998,0.005603333333333348,0.03959095265555556,0.028999999999999998,0.1989747538145369,-0.256,0.245,0.501,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6581766666666666,0.002930818788888889,0.6645000000000001,0.05413703712698811,0.587,0.73,0.14300000000000002,69.575,69.575,0.72701,0.002224003233333333,0.729,0.04715933877116316,0.663,0.793,0.13,0.2319166666666667,7.427638888888886e-05,0.232,0.008618375072418747,0.206,0.248,0.04200000000000001,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5514866666666668,0.003888269822222221,0.519,0.06235599267289569,0.5,0.725,0.22499999999999998,-104.70899999999999,118.445,0.6930266666666666,0.0008382859555555544,0.68,0.028953168316361414,0.655,0.788,0.133,-0.34902999999999995,0.05126578243333333,-0.4675,0.22641948333421602,-0.501,0.237,0.738,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6258366666666667,0.0006892233222222227,0.633,0.02625306310170725,0.56,0.714,0.15399999999999991,-98.247,99.94300000000001,0.6685199999999999,0.0020348562666666664,0.647,0.0451093811381476,0.628,0.8,0.17200000000000004,-0.32749,0.015731703233333335,-0.382,0.12542608673371475,-0.413,0.078,0.491,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.57904,4.669840000000004e-05,0.581,0.006833622758098375,0.56,0.598,0.03799999999999992,63.96700000000001,63.96700000000001,0.7933333333333333,5.7108888888888964e-05,0.793,0.007557042337375712,0.755,0.814,0.05899999999999994,0.21322333333333338,0.0011759001222222225,0.227,0.034291400120470765,0.083,0.237,0.15399999999999997,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.6646766666666667,0.0035164454555555538,0.683,0.05929962441327562,0.544,0.73,0.18599999999999994,31.542999999999996,76.053,0.7022666666666667,0.0014532888888888877,0.6955,0.038122026295684855,0.652,0.783,0.131,0.10514333333333332,0.05980682945555556,0.2635,0.2445543486743909,-0.39,0.28,0.67,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.4865833333333333,0.0042252630555555575,0.511,0.06500202347277781,0.301,0.561,0.26000000000000006,-115.50800000000001,115.50800000000001,0.75045,0.001099547500000001,0.741,0.033159425507689376,0.711,0.83,0.119,-0.3850266666666667,6.343262222222234e-05,-0.384,0.00796445994542143,-0.404,-0.37,0.03400000000000003,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.30920000000000003,5.36000000000001e-06,,0.0023151673805580472,0.305,0.313,0.008000000000000007,-3.789,3.789,0.8221,2.4090000000000042e-05,,0.004908156476723215,0.816,0.831,0.015000000000000013,-0.3789,1.789000000000003e-05,,0.004229657196511324,-0.385,-0.373,0.01200000000000001,Sitting,-0.0927448275862069,5.8223050107491074,,2.4129452979189367,-6.768,7.256,14.024000000000001,-170.85399999999998,558.2,-1.2247793103448277,11.6924894478478,,3.419428234054313,-7.805,6.951,14.756,-0.5891517241379309,9.496975321807373,,3.0817162948278307,-11.159,8.598,19.757,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.2146333333333333,14.893033372222222,0.305,3.8591493068061284,-13.476,10.732,24.208,-103.29200000000003,793.664,0.7873933333333333,21.53450572528889,-0.122,4.640528604080455,-8.659,14.573,23.232,-0.34430666666666676,11.13575959928889,-0.6405000000000001,3.337028558356804,-9.329,8.72,18.049,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.7162400000000001,40.51995728906666,-0.488,6.365528830275349,-13.902,16.22,30.122,546.2819999999999,1705.0680000000002,-1.0217099999999997,82.7730541859,0.244,9.097969783742965,-29.207,17.622,46.829,1.8209399999999998,68.6064760364,0.0,8.282902633521656,-9.512,25.915,35.427,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.9536399999999999,33.5508081304,0.122,5.7923059424032495,-12.012,18.537,30.549,885.3290000000001,2255.453,-1.8979533333333332,31.770510197822222,-1.25,5.636533526718547,-18.354,21.22,39.574,2.951096666666667,135.59462988065556,0.976,11.644510718817497,-29.817,42.195,72.012,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-4.067246666666668,52.59926448582222,0.0,7.252535038579422,-19.634,2.073,21.707,-371.0810000000001,856.611,8.966393333333333,345.5704440719556,0.0,18.58952511690268,-4.39,66.402,70.792,-1.236936666666667,22.341747859322226,0.305,4.726705814763832,-15.488,5.793,21.281,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,4.733423333333333,64.84379209078887,0.732,8.052564317705812,-1.159,26.768,27.927,172.14599999999996,425.45399999999995,-8.874626666666666,242.32412323395556,-1.341,15.56676341549378,-52.866,3.841,56.707,0.5738199999999999,3.5820665342666658,0.549,1.8926348127059973,-4.268,6.768,11.036,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-4.13818,109.31351520760002,0.122,10.455310383130671,-34.817,14.939,49.756,-437.65999999999997,845.398,7.230476666666667,295.9150727094556,0.0915,17.202182207773976,-8.78,71.463,80.243,-1.4588666666666665,17.364517015555553,0.305,4.167075355156846,-14.878,3.232,18.11,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,5.852216666666666,78.99090237638889,1.6155,8.887682621267981,-1.707,29.634,31.341,248.24599999999998,369.96200000000005,-7.299639999999999,176.13553017706664,-1.098,13.271606164178722,-48.537,3.049,51.586,0.8274866666666666,2.099367936488889,0.671,1.448919575576536,-2.866,4.207,7.073,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-6.190256666666666,77.88730573745555,-1.8595,8.825378503920133,-29.878,1.585,31.463,-237.02199999999993,798.624,5.021743333333333,115.33536815745555,0.1525,10.739430532270115,-4.939,38.902,43.841,-0.7900733333333331,16.254543934622223,-0.2135,4.031692440479832,-14.146,6.707,20.853,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.20941999999999997,0.7127898436000001,0.305,0.8442688218808037,-2.195,2.622,4.817,76.33100000000002,724.169,-0.6899766666666668,0.9346343027888887,-0.671,0.9667648642709812,-3.598,3.902,7.5,0.2544366666666667,17.58324156598889,-0.061,4.193237599515307,-13.049,13.476,26.525,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,1.2843333333333318,356.1477978022222,-0.915,18.871878491613447,-35.976,40.976,76.952,26.835000000000008,629.537,-1.2589599999999996,574.6162566917334,-0.427,23.971154679984302,-57.317,54.085,111.402,0.08945000000000003,9.342520987500002,-0.122,3.056553776314103,-8.963,8.415,17.378,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-1.4497666666666669,213.88884847888886,0.0915,14.624939264109402,-36.89,27.927,64.81700000000001,-342.074,605.012,-0.5128233333333325,291.51282909878887,-0.976,17.07374677974313,-52.134,32.5,84.634,-1.1402466666666666,6.301318899155556,-0.366,2.5102427968536345,-7.5,3.902,11.402000000000001,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,5.9326066666666675,72.94733169195555,0.793,8.540921009584128,-0.976,27.073,28.049,-36.69999999999999,261.73800000000006,-6.711903333333333,125.46874093398891,-1.098,11.201283003923654,-39.695,4.939,44.634,-0.1223333333333333,1.4480710022222223,0.061,1.2033582185792484,-3.72,2.256,5.976,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-3.4115566666666663,52.8333681267889,-0.39649999999999996,7.268656555842276,-22.378,5.854,28.232,110.50800000000001,424.90999999999997,4.652353333333334,128.6928720284889,-0.366,11.34428807940317,-6.402,49.085,55.487,0.36836,4.3944798904,0.488,2.0963014788908585,-6.159,5.854,12.013,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-1.3265833333333334,7.3254142363888874,-0.1525,2.706550246418656,-8.232,3.78,12.011999999999999,38.11899999999999,431.79100000000005,2.379836666666667,47.304980463322224,0.305,6.87786161996025,-11.524,17.317,28.841,0.1270633333333333,3.8371550459888892,0.366,1.9588657549686475,-4.939,4.756,9.695,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.19917333333333337,13.640847369955555,0.0305,3.6933517798817315,-9.085,8.598,17.683,1232.451,1304.773,0.6601399999999995,46.83822408706666,-0.915,6.843845708888144,-12.073,21.951,34.024,4.10817,38.7758590411,1.6155,6.227026500754594,-2.073,26.585,28.658,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,10.550836666666665,210.77775454998888,1.402,14.518187026966862,-4.573,43.78,48.353,-1161.463,2540.131,-10.727826666666667,268.7734100899556,-1.8595,16.39431029625692,-61.402,2.317,63.719,-3.8715433333333333,125.83761158812219,-2.134,11.217736473465678,-30.854,13.11,43.964,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-4.26344,30.267710973066666,-1.402,5.501609852858222,-20.976,1.707,22.683,1380.124,1515.0300000000002,1.3719000000000001,24.28464873,-0.4575,4.927945690650415,-4.024,17.866,21.89,4.600413333333333,66.32603512915556,0.61,8.14407975950356,-2.927,29.329,32.256,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-6.484596666666667,37.635186640655554,-3.5065,6.1347523699539455,-20.732,2.317,23.049,-1171.7630000000001,2323.987,6.209716666666666,78.63451398972224,1.9815,8.867610387794574,-3.171,26.524,29.695,-3.9058766666666673,95.90939526812222,-0.61,9.79333422630527,-27.134,9.146,36.28,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.6100166666666667,3.3586961830555553,0.244,1.8326745982458412,-2.256,8.659,10.915000000000001,1037.634,1062.156,-0.12104666666666665,5.343385437822222,-0.854,2.3115763967090124,-3.72,6.463,10.183,3.45878,33.938501798266664,0.549,5.825676080788106,-1.037,23.476,24.512999999999998,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,10.040796666666667,297.4062026486556,1.2195,17.24546904693101,-11.098,60.61,71.708,-775.051,1289.7269999999999,-9.236423333333333,300.4655769307888,-0.976,17.333942913566688,-62.256,11.585,73.84100000000001,-2.5835033333333333,54.3578984099889,0.305,7.372780914281185,-24.39,8.232,32.622,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-7.525686666666667,143.8723877018222,-2.195,11.994681642370596,-43.11,1.22,44.33,-23.159000000000106,1548.073,5.048936666666666,129.19046027265557,-0.2135,11.366198145055169,-2.439,42.744,45.183,-0.07719666666666702,64.86306681132223,0.427,8.053761035151355,-20.488,19.756,40.244,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-2.59974,28.649815099066668,0.0,5.352552204235534,-19.634,2.561,22.195,35.68600000000002,359.12399999999997,1.6976766666666663,16.464039918788888,-0.27449999999999997,4.057590407962451,-2.622,15.061,17.683,0.11895333333333341,3.739692091155556,0.305,1.933828351006251,-9.695,7.805,17.5,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,8.63576,150.29336166240003,0.976,12.259419303637511,-2.439,31.585,34.024,203.58799999999997,2202.136,-8.901486666666667,267.9036343764889,-0.854,16.36776204545047,-48.72,10.61,59.33,0.6786266666666666,104.33622730062221,0.183,10.214510624627213,-18.78,24.939,43.719,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-0.8118133333333332,2.8035270984888885,-0.305,1.6743736436318175,-6.463,3.354,9.817,-1050.5499999999997,1123.2599999999998,-2.8091233333333334,5.406055088122222,-2.195,2.32509249022963,-10.183,-0.061,10.122,-3.5018333333333325,10.506364185555555,-3.293,3.241352215596996,-11.28,1.341,12.620999999999999,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-4.251388888888889,1.25384712654321,,1.1197531542903596,-5.793,-1.951,3.842,-102.989,102.989,-8.058944444444444,0.693542608024691,,0.8327920556925906,-9.024,-5.793,3.230999999999999,-5.721611111111112,4.520050682098765,,2.126041081940508,-9.146,-2.256,6.890000000000001,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5054423076923077,8.092825443786995e-06,,0.002844789173873346,0.499,0.51,0.01100000000000001,-13.488999999999999,13.488999999999999,0.7994423076923076,1.966974852071009e-05,,0.004435059021107846,0.793,0.811,0.018000000000000016,-0.25940384615384615,0.00015808690828402394,,0.012573261640641379,-0.28,-0.244,0.03600000000000003,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5751133333333333,0.0012346138222222216,0.588,0.035137071907349104,0.494,0.646,0.15200000000000002,-72.512,72.512,0.7601633333333333,0.00023410998888888932,0.755,0.015300653217718821,0.73,0.803,0.07300000000000006,-0.24170666666666668,0.0005816406222222223,-0.239,0.024117226669379346,-0.299,-0.193,0.10599999999999998,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5999233333333333,0.000326117455555556,0.599,0.018058722423127168,0.562,0.645,0.08299999999999996,-61.791,61.791,0.75535,7.238750000000013e-05,0.755,0.008508084390742732,0.73,0.786,0.05600000000000005,-0.20597,0.00036040243333333326,-0.2065,0.018984268048395578,-0.248,-0.163,0.08499999999999999,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.58997,0.0003088691,0.591,0.01757467211642937,0.533,0.627,0.09399999999999997,-54.721999999999994,54.721999999999994,0.7699933333333333,0.00014331328888888916,0.771,0.011971352842886604,0.741,0.812,0.07100000000000006,-0.18240666666666663,0.00034550128888888884,-0.182,0.018587664966016815,-0.221,-0.125,0.096,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5733666666666667,0.0004768655555555546,0.5734999999999999,0.02183725155681352,0.529,0.637,0.10799999999999998,-51.836,51.836,0.7844466666666666,6.970715555555569e-05,0.785,0.008349081120432098,0.761,0.802,0.041000000000000036,-0.17278666666666667,0.0003840678222222222,-0.174,0.019597648385003292,-0.219,-0.125,0.094,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5001000000000001,0.003442463333333333,0.4965,0.05867250917877412,0.38,0.603,0.22299999999999998,-97.656,97.656,0.7647400000000001,0.0011536790666666686,0.778,0.03396585147860522,0.702,0.818,0.11599999999999999,-0.32552000000000003,0.012983042933333334,-0.3185,0.1139431565884206,-0.474,-0.132,0.34199999999999997,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.4890766666666667,0.0003649507888888891,0.49,0.019103685217488512,0.441,0.533,0.09200000000000003,-129.719,129.719,0.7237466666666668,0.00011545582222222243,0.723,0.010745037097293915,0.691,0.757,0.06600000000000006,-0.43239666666666665,0.00029604598888888906,-0.431,0.01720598700711148,-0.484,-0.387,0.09699999999999998,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.48926666666666657,0.00024200888888888897,0.491,0.015556634883190161,0.453,0.529,0.07600000000000001,-128.257,128.257,0.7268433333333333,7.419212222222236e-05,0.726,0.008613484905787108,0.697,0.756,0.05900000000000005,-0.42752333333333337,0.0001510294555555556,-0.428,0.012289404198558838,-0.453,-0.392,0.061,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5122666666666666,0.0009499555555555561,0.5075000000000001,0.030821349022318218,0.453,0.583,0.12999999999999995,-121.076,121.076,0.7256633333333333,9.124998888888905e-05,0.726,0.009552486005689255,0.7,0.747,0.04700000000000004,-0.40358666666666665,0.0008350558222222223,-0.412,0.02889733244128638,-0.457,-0.339,0.118,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5626166666666665,0.0004313163888888879,0.5634999999999999,0.02076815805238606,0.506,0.619,0.11299999999999999,-108.547,108.547,0.7137066666666666,8.158728888888904e-05,0.713,0.009032568233281664,0.689,0.738,0.049000000000000044,-0.36182333333333333,0.0002248721222222223,-0.361,0.014995736801578717,-0.402,-0.323,0.07900000000000001,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5632466666666667,0.0002679258222222213,0.562,0.016368439822482206,0.525,0.604,0.07899999999999996,-107.78299999999999,107.78299999999999,0.71512,4.7858933333333425e-05,0.715,0.006918015129597031,0.694,0.735,0.041000000000000036,-0.35927666666666663,0.00014653345555555553,-0.361,0.012105100394278253,-0.386,-0.327,0.059,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5461166666666667,0.00021750972222222173,0.544,0.014748210814272413,0.517,0.596,0.07899999999999996,-110.021,110.021,0.7231766666666666,5.235212222222232e-05,0.723,0.007235476640983808,0.701,0.744,0.04300000000000004,-0.36673666666666666,0.00016057398888888908,-0.367,0.012671779231382192,-0.397,-0.337,0.06,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
