mean_accelerometer_x-axis (g),var_accelerometer_x-axis (g),median_accelerometer_x-axis (g),std_accelerometer_x-axis (g),min_accelerometer_x-axis (g),max_accelerometer_x-axis (g),range_accelerometer_x-axis (g),accelerometer_sum_xyz,accelerometer_abssum,mean_accelerometer_y-axis (g),var_accelerometer_y-axis (g),median_accelerometer_y-axis (g),std_accelerometer_y-axis (g),min_accelerometer_y-axis (g),max_accelerometer_y-axis (g),range_accelerometer_y-axis (g),mean_accelerometer_z-axis (g),var_accelerometer_z-axis (g),median_accelerometer_z-axis (g),std_accelerometer_z-axis (g),min_accelerometer_z-axis (g),max_accelerometer_z-axis (g),range_accelerometer_z-axis (g),Activity Type,mean_gyroscope_x-axis (deg/s),var_gyroscope_x-axis (deg/s),median_gyroscope_x-axis (deg/s),std_gyroscope_x-axis (deg/s),min_gyroscope_x-axis (deg/s),max_gyroscope_x-axis (deg/s),range_gyroscope_x-axis (deg/s),gyroscope_sum_xyz,gyroscope_abssum,mean_gyroscope_y-axis (deg/s),var_gyroscope_y-axis (deg/s),median_gyroscope_y-axis (deg/s),std_gyroscope_y-axis (deg/s),min_gyroscope_y-axis (deg/s),max_gyroscope_y-axis (deg/s),range_gyroscope_y-axis (deg/s),mean_gyroscope_z-axis (deg/s),var_gyroscope_z-axis (deg/s),median_gyroscope_z-axis (deg/s),std_gyroscope_z-axis (deg/s),min_gyroscope_z-axis (deg/s),max_gyroscope_z-axis (deg/s),range_gyroscope_z-axis (deg/s),Activity Type
0.621058,0.004289994635999999,0.598,0.0654980506274805,0.501,0.73,0.22899999999999998,95.119,100.713,0.7565740000000001,0.0029396445239999983,0.7775000000000001,0.054218488765364885,0.663,0.848,0.18499999999999994,0.190238,0.008479925356000001,0.231,0.09208651017385772,-0.18,0.248,0.428,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.580912,0.003789756255999999,0.5774999999999999,0.061560996223258106,0.5,0.725,0.22499999999999998,-181.90800000000002,195.644,0.673872,0.0011057636159999998,0.674,0.033253024163224607,0.628,0.788,0.16000000000000003,-0.36381600000000003,0.031107082143999997,-0.39,0.1763719993196199,-0.501,0.237,0.738,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.60959,0.002290273900000001,0.584,0.04785680620350674,0.56,0.728,0.16799999999999993,69.43900000000001,113.231,0.7589940000000001,0.002564149964000001,0.789,0.05063743638850609,0.647,0.814,0.16699999999999993,0.138878,0.036952627116,0.227,0.1922306612275992,-0.373,0.277,0.65,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5540720000000001,0.011077894815999996,0.546,0.10525157868649761,0.301,0.73,0.429,-110.485,165.041,0.731692,0.0018332331359999995,0.731,0.042816271860123455,0.652,0.83,0.17799999999999994,-0.22097,0.06859144910000001,-0.378,0.26189969282150755,-0.404,0.28,0.684,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.30920000000000003,5.36000000000001e-06,,0.0023151673805580472,0.305,0.313,0.008000000000000007,-3.789,3.789,0.8221,2.4090000000000042e-05,,0.004908156476723215,0.816,0.831,0.015000000000000013,-0.3789,1.789000000000003e-05,,0.004229657196511324,-0.385,-0.373,0.01200000000000001,Sitting,-0.5007571428571429,9.091419171632653,,3.015198031909787,-13.476,7.256,20.732,-524.146,1051.25,-0.319326530612245,13.074381354602249,,3.6158514010675615,-7.805,8.598,16.403,-1.0696857142857141,8.904790864489797,,2.9840896207201615,-11.159,8.598,19.757,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,1.9157199999999999,39.990952777599986,0.366,6.3238400341564605,-13.902,18.537,32.439,1129.9429999999998,3695.559,-0.6958240000000001,70.950546169024,-0.915,8.4232147170201,-29.207,21.22,50.427,2.2598859999999994,118.60130157300402,1.0065,10.890422469904646,-29.817,42.195,72.012,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-2.78841,38.534859369900005,0.0,6.207645235505973,-19.634,3.354,22.988,180.58699999999988,1422.1870000000001,4.398866,244.34062776004404,-0.549,15.63139877810185,-14.939,66.402,81.34100000000001,0.3611739999999998,22.833872631724,0.488,4.778480159184927,-15.488,18.476,33.964,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,1.1083600000000005,108.86754312640001,0.549,10.433961046812472,-34.817,26.768,61.585,-178.19800000000004,975.3599999999999,-1.592462,387.551678424556,-0.915,19.6863322745644,-52.866,71.463,124.329,-0.35639600000000005,11.253691447183998,0.549,3.3546522095716567,-14.878,6.768,21.646,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,2.567418,80.046761975276,0.9455,8.94688560200006,-24.695,29.634,54.329,84.531,815.7749999999999,-3.603462,137.678584760556,-0.8235,11.73365180839094,-48.537,21.768,70.305,0.16906200000000002,5.513101542156001,0.427,2.3479994766089707,-8.476,4.207,12.683,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-3.3958040000000005,58.06793881758399,-0.122,7.620232202340293,-29.878,2.622,32.5,-84.29199999999997,1372.472,2.4287100000000006,77.74757369389998,-0.549,8.81745846000422,-4.939,38.902,43.841,-0.16858399999999996,19.478178218944,-0.244,4.4134089113681725,-14.146,13.476,27.622,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,3.223302,253.206166510796,0.305,15.912453189586953,-35.976,40.976,76.952,-191.94800000000004,1035.152,-3.4956199999999997,447.70735976759994,-0.976,21.15909638353207,-57.317,54.085,111.402,-0.38389600000000007,8.759586425183999,-0.1525,2.959659849574609,-8.963,8.415,17.378,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.22699400000000014,145.734218877964,0.366,12.07204286266264,-36.89,27.073,63.963,-92.77999999999999,530.9079999999999,-1.5798740000000002,161.01445898212398,-0.793,12.689147291371631,-39.695,32.5,72.195,-0.18555999999999997,2.2477357544,0.122,1.4992450614892816,-5.183,3.902,9.085,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-2.832876,35.886302076624,-0.61,5.990517680186246,-22.378,5.854,28.232,81.41599999999998,786.928,4.204596,103.964977320784,0.183,10.19632175447519,-11.524,49.085,60.609,0.16283199999999998,4.863460435776,0.366,2.2053254716200055,-6.159,5.854,12.013,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,4.803418,149.57703660327599,0.244,12.230169115890261,-9.085,43.78,52.865,-83.16099999999994,3494.045,-5.373774,223.615981578924,-1.341,14.953794888887703,-61.402,21.951,83.35300000000001,-0.1663219999999999,114.29820929831601,0.8235,10.691034061227006,-30.854,26.585,57.439,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-1.153936,57.436217671904,-0.7625,7.5786685949382955,-20.976,25.793,46.769,1048.788,2378.8240000000005,0.3842100000000003,24.6568645219,-0.549,4.965567895205945,-18.841,18.78,37.621,2.097576,67.896047592224,0.366,8.23990579996058,-27.134,29.329,56.463,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-3.2822880000000003,38.392371433056,-0.244,6.1961577960100405,-20.732,8.659,29.391,351.3560000000001,2873.208,3.4252939999999996,58.88159566356398,-0.671,7.673434411237512,-3.72,26.524,30.244,0.7027120000000002,77.50613836105602,0.61,8.803757059406854,-27.134,23.476,50.61,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,5.383468000000001,212.629322480976,-0.61,14.581814786952137,-11.098,60.61,71.708,-66.68499999999983,2037.9789999999998,-5.516503999999999,202.85077398198405,-0.671,14.242569079417661,-62.256,11.585,73.84100000000001,-0.13336999999999966,52.9125597331,0.488,7.274101988087602,-24.39,19.756,44.146,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-5.412788000000001,109.81848257505601,-0.366,10.479431405141026,-43.11,2.805,45.915,449.8900000000001,2304.674,4.644446,85.430068079084,1.037,9.242838745703832,-2.622,42.744,45.366,0.8997800000000002,60.964247291599996,0.366,7.807960507815085,-20.488,24.939,45.427,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,4.67291,114.91984030589998,-0.061,10.720067178236338,-6.463,31.585,38.048,-1992.691,2179.667,-7.648194,153.367264780364,-2.439,12.384153777322211,-48.72,0.0,48.72,-3.985382,23.745262688076004,-3.049,4.872911110216972,-18.78,2.439,21.219,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-4.251388888888889,1.25384712654321,,1.1197531542903596,-5.793,-1.951,3.842,-102.989,102.989,-8.058944444444444,0.693542608024691,,0.8327920556925906,-9.024,-5.793,3.230999999999999,-5.721611111111112,4.520050682098765,,2.126041081940508,-9.146,-2.256,6.890000000000001,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5704137168141593,0.0014569770684861763,,0.038170368985460126,0.494,0.646,0.15200000000000002,-108.03200000000001,108.03200000000001,0.7642345132743363,0.0003341441185684085,,0.01827960936585923,0.73,0.811,0.08100000000000007,-0.23900884955752214,0.00058007514292427,,0.02408474917710936,-0.299,-0.193,0.10599999999999998,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.595916,0.00035935294400000025,0.596,0.018956606869374074,0.533,0.645,0.11199999999999999,-94.482,94.482,0.763578,0.0001755559160000003,0.763,0.01324975154484039,0.73,0.812,0.08200000000000007,-0.188964,0.00038494270400000005,-0.189,0.01961995677874954,-0.238,-0.125,0.11299999999999999,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5467739999999999,0.0032745109239999985,0.563,0.057223342474902655,0.38,0.637,0.257,-105.345,105.345,0.7852560000000001,0.0001337464640000002,0.785,0.011564880630598838,0.74,0.818,0.07799999999999996,-0.21069,0.006079045900000001,-0.185,0.07796823648127486,-0.471,-0.125,0.346,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.48859,0.0003834379000000001,0.489,0.019581570417103938,0.441,0.533,0.09200000000000003,-216.687,216.687,0.7237639999999999,0.00012596030400000022,0.723,0.01122320382065657,0.691,0.757,0.06600000000000006,-0.43337400000000004,0.00031283012400000015,-0.433,0.017687004381748767,-0.484,-0.387,0.09699999999999998,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.503082,0.0007609072760000005,0.496,0.02758454777588352,0.453,0.583,0.12999999999999995,-206.512,206.512,0.7262439999999999,8.015246400000014e-05,0.726,0.008952790849785341,0.697,0.756,0.05900000000000005,-0.413024,0.000671811424,-0.422,0.02591932529986072,-0.457,-0.339,0.118,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.563128,0.000340043615999999,0.5625,0.018440271581514168,0.506,0.619,0.11299999999999999,-180.606,180.606,0.713856,6.959126400000013e-05,0.713,0.00834213785549005,0.689,0.738,0.049000000000000044,-0.361212,0.00018477905600000006,-0.361,0.013593346019284585,-0.402,-0.323,0.07900000000000001,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.549086,0.0002939706039999993,0.545,0.017145570973286346,0.515,0.604,0.08899999999999997,-181.442,181.442,0.723008,5.77639360000001e-05,0.723,0.007600258942957148,0.701,0.744,0.04300000000000004,-0.36288400000000004,0.00017825054400000013,-0.362,0.013351050295763256,-0.397,-0.332,0.065,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.553772,0.000503724015999999,0.552,0.02244379682674032,0.496,0.612,0.11599999999999999,-103.201,103.201,0.775308,0.0016063931360000006,0.792,0.04007983453059656,0.695,0.834,0.139,-0.20640199999999997,0.017081808396,-0.154,0.1306973924605996,-0.404,-0.046,0.35800000000000004,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.49057200000000006,0.0015252528160000002,0.488,0.03905448522257079,0.406,0.592,0.18599999999999994,-160.641,160.641,0.761842,0.003690285035999998,0.7875000000000001,0.06074771630275494,0.658,0.851,0.19299999999999995,-0.32128199999999996,0.028452522476,-0.2785,0.16867875525981332,-0.539,-0.064,0.47500000000000003,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5226280000000001,0.006300281616000001,0.484,0.07937431332616365,0.375,0.651,0.276,-178.209,178.209,0.72759,0.0012005859000000004,0.725,0.03464947185744684,0.649,0.819,0.16999999999999993,-0.356418,0.019938003276000003,-0.4375,0.14120199458931168,-0.525,-0.092,0.43300000000000005,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.605936,0.0011616879040000003,0.6105,0.03408354300832002,0.507,0.675,0.16800000000000004,-129.18200000000002,129.18200000000002,0.7187960000000001,0.002074174384,0.736,0.045543104681169906,0.597,0.783,0.18600000000000005,-0.25836400000000004,0.015679303504000004,-0.186,0.12521702561552883,-0.496,-0.131,0.365,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5534880000000001,0.0004386938559999992,0.5545,0.020945019837660676,0.482,0.6,0.118,-145.332,145.332,0.7436220000000001,0.003740731116,0.776,0.06116151662606152,0.634,0.829,0.19499999999999995,-0.290664,0.015070671104,-0.2195,0.12276266168505798,-0.492,-0.154,0.33799999999999997,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5256259999999999,0.0009728541240000006,0.529,0.031190609548388128,0.452,0.591,0.13899999999999996,-116.602,116.602,0.7909100000000001,0.0007367139000000003,0.797,0.027142474095041526,0.677,0.833,0.15599999999999992,-0.233204,0.007196618384,-0.2,0.08483288503876313,-0.506,-0.164,0.34199999999999997,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.565106,0.0031686507640000003,0.579,0.056290769793990204,0.452,0.66,0.20800000000000002,-191.636,191.636,0.686366,0.0009895760439999988,0.673,0.031457527620587074,0.623,0.754,0.131,-0.383272,0.016361634016,-0.421,0.1279126030381682,-0.538,-0.147,0.391,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.5548439999999999,0.0012341876639999992,0.549,0.03513100715891873,0.476,0.667,0.19100000000000006,-117.065,117.065,0.763356,0.002230281264000001,0.7755000000000001,0.047225853766766364,0.665,0.834,0.16899999999999993,-0.23413,0.0182981531,-0.168,0.135270666073617,-0.461,-0.069,0.392,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.3437707006369427,0.012289762708426305,,0.11085920218198535,0.234,0.552,0.31800000000000006,-117.91999999999999,117.91999999999999,0.8159936305732484,0.004698484035863526,,0.06854548880753222,0.684,0.898,0.21399999999999997,-0.3755414012738853,0.002148993508864457,,0.04635723793394573,-0.466,-0.292,0.17400000000000004,Sitting,2.10402688172043,9.314369897126836,,3.0519452644382135,-3.11,9.024,12.133999999999999,403.54200000000003,472.82399999999996,3.139586021505376,35.40721427485837,,5.950396144363698,-3.537,22.683,26.22,2.1695806451612905,8.867480157474853,,2.977831452160255,-1.585,10.732,12.317,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-0.8705900000000001,4.5521453059,-0.732,2.1335757089683973,-9.451,5.427,14.878,236.656,778.992,-0.973788,11.413557167055998,-0.976,3.378395649869328,-10.183,8.415,18.598,0.473312,3.7955913426560004,0.549,1.9482277440422617,-5.793,5.793,11.586,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.01197399999999999,4.037912893324,0.183,2.0094558699618164,-6.524,8.841,15.364999999999998,-164.797,810.3269999999999,-0.509756,13.942418612464,-0.305,3.7339548219634366,-9.756,8.293,18.049,-0.329594,4.4100845331639995,-0.183,2.1000201268473595,-9.634,5.122,14.756,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,4.004162,47.02252919575599,1.3715,6.857297514017894,-5.793,29.146,34.939,-466.34400000000005,1968.182,-0.4956279999999999,18.928357629616,-0.1525,4.350673238662725,-16.098,11.646,27.744,-0.9326880000000001,37.593315102656,0.0305,6.131338769196822,-18.902,13.171,32.073,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.05586800000000001,1.2234220945760002,0.0915,1.1060841263556764,-3.537,4.878,8.415,122.823,851.983,-0.622468,7.295135232976,-0.671,2.7009508016578163,-7.5,6.89,14.39,0.24564599999999998,4.853196196684001,0.549,2.2029970941161046,-8.659,6.341,15.0,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-0.402818,3.9273161128760004,-0.366,1.9817457235669769,-4.329,9.39,13.719000000000001,544.328,1087.396,-0.08766999999999996,14.0680147371,-0.27449999999999997,3.750735226205657,-10.183,10.0,20.183,1.0886559999999998,6.3719280176640005,1.098,2.524267818133409,-5.671,7.744,13.415,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.12389999999999998,1.5017644780000001,0.0,1.2254650048042988,-3.171,4.024,7.195,21.523000000000003,659.6030000000001,-1.0219760000000002,9.859918639423999,-0.7625,3.14005073835185,-10.915,6.951,17.866,0.04304600000000001,2.895215123884,0.061,1.7015331686111792,-4.817,4.512,9.329,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-2.5259699999999996,48.227127885099996,-0.305,6.944575428714127,-29.573,6.463,36.036,56.481999999999985,617.242,-0.23918600000000004,7.308870827404,-0.366,2.703492339068857,-9.695,7.561,17.256,0.11296399999999997,3.175894386704,0.3355,1.7821039214097476,-7.927,3.72,11.647,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.8731859999999999,61.032889635404004,0.915,7.812354935319055,-22.744,18.293,41.037,-145.79299999999995,1198.119,-0.711562,22.355485966156,-0.976,4.728158834700459,-10.488,14.878,25.366,-0.2915859999999999,12.030527478603998,-0.549,3.468505078359263,-10.305,14.146,24.451,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,2.816086,78.51480947460401,-0.0915,8.86085828092313,-11.037,30.915,41.952,-85.65799999999999,1271.674,-1.890974,29.672642341323996,-1.159,5.447260076526914,-24.573,9.268,33.841,-0.17131599999999997,14.010804136144001,0.366,3.743100871756464,-16.159,6.951,23.11,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-3.136826000000001,276.435990207724,0.244,16.626364311169294,-40.793,25.061,65.854,1006.775,2457.523,1.262562,88.396883570156,1.1895,9.40196168733717,-43.841,23.11,66.951,2.01355,40.529754327499994,0.732,6.366298322219906,-12.805,19.756,32.561,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.3276819999999993,245.941438096876,-0.122,15.682520144953616,-43.171,42.073,85.244,-528.164,1154.6480000000001,-0.9992639999999999,32.56947943030399,-1.0675,5.706967621276994,-25.366,14.756,40.122,-1.056328,7.960102376416,-0.854,2.8213653390541253,-7.988,7.256,15.244,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-0.06356600000000003,9.986792721644001,0.183,3.1601887161440216,-11.463,6.402,17.865,-56.77100000000004,1298.5030000000002,-1.1770680000000002,8.883131151375997,-0.8845000000000001,2.9804582116473295,-9.085,7.622,16.707,-0.11354200000000009,15.182944792236,0.0,3.896529839772307,-10.671,11.89,22.561,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,4.257672,63.52642060441601,1.341,7.970346329013314,-11.159,26.829,37.988,34.643,1056.973,0.40974399999999994,46.20425960246399,0.305,6.797371521585678,-15.488,21.159,36.647,0.069286,7.477180620204001,0.305,2.7344433839821956,-6.646,8.659,15.305,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,-4.484139999999999,49.8259885404,-2.134,7.058752619294715,-27.744,4.878,32.622,-116.339,1209.055,-0.4771880000000001,16.769381328656,-0.915,4.095043507541281,-8.659,19.329,27.988,-0.232678,12.515803582315998,0.122,3.537768164014708,-10.305,8.78,19.085,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,1.1725340000000006,135.01316834484402,0.7015,11.619516700140501,-24.329,36.829,61.158,-717.185,2379.029,-6.180361999999999,94.828301470956,-2.378,9.737982412746288,-34.024,7.561,41.585,-1.43437,45.1640939291,0.061,6.720423642085371,-21.707,13.72,35.427,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,0.26511538461538464,5.859114230276134,,2.420560726417772,-4.39,5.427,9.817,179.268,216.22,-0.297025641025641,4.297349563445102,,2.0730049598216356,-5.366,3.354,8.719999999999999,2.2983076923076924,9.038205238658776,,3.0063607964878027,-2.134,9.146,11.280000000000001,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.3287320872274143,0.01911933632243476,,0.13827268827369618,-0.014,0.49,0.504,-6.120000000000001,13.996000000000002,0.9178130841121497,0.001335560078027192,,0.03654531540467522,0.843,1.065,0.22199999999999998,-0.019065420560747667,0.0022964661251346553,,0.04792145787780935,-0.097,0.076,0.173,Sitting,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Sitting
0.20379600000000003,0.028496386384,0.301,0.1688087272151532,-0.11,0.462,0.5720000000000001,2.1470000000000002,17.595000000000002,0.9495439999999998,0.002125572063999999,0.9435,0.04610392677419136,0.796,1.134,0.33799999999999986,0.004294,0.001820331564,0.003,0.042665343828451684,-0.105,0.088,0.193,Using computer,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,Using computer
